cell,replicate,seed,regime,b,beta,n,population_gap,valid,status,gap,I1,se,score,wald,p_gap,p_score,p_wald,naive_p,kish_p,ess,a2,max_weight,moment_error,condition,iterations,gap_kl_error,gap_score_error,lr_identity_error,score_discrepancy,eig_min,eig_max,min_sampling_eigenvalue,dual_entropy_discrepancy,fit_seconds,refinement_status,refinement_tolerance,refined_full_status,refined_reduced_status,scaled_refinement,lower,upper,error,covered
local_b2_n200,445,2035152046,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.012688336860211091,0.6592475248577112,0.012487714396787288,5.587866032067197,3.566851838925329,0.136812268541681,0.11284061352946242,0.16806139507511067,0.07905058048876615,0.07905058048876615,200.0,200.0,0.005,1.4432899320127035e-15,8.3504387869851,11,-1.3530843112619095e-16,1.249000902703301e-16,5.062616992290714e-14,-0.2562656439913802,0.9239243639444138,1.6262171586876364,0.17444240917516468,3.1086244689504383e-15,0.0016207920853048563,not_checked,0.001,not_checked,not_checked,,-0.01178713360671432,0.037163807327136505,0.010680742985654579,True
local_b2_n200,446,2035152047,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.000705769881413465,0.6495187513200116,0.0027947152288896704,0.28397381004077404,0.2532063340851878,0.8609666918880047,0.8602075472132429,0.8810832461016972,0.86835559523674,0.86835559523674,200.0,200.0,0.005,1.4211853915924166e-11,14.384477976613926,9,-6.038648314027339e-13,-4.683753385137379e-17,-1.887379141862766e-14,-0.0008329287376940275,0.7770739576345649,1.1409849559839544,0.13808902275780988,3.128031167420886e-11,0.001393584068864584,not_checked,0.001,not_checked,not_checked,,-0.004771771314255903,0.006183311077082833,-0.0013018239931430475,True
local_b2_n200,447,2035152048,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.007226040902891473,0.6383273566682184,0.0095814488214011,3.0452786922390542,2.1226906523922286,0.2729870067116199,0.2552613983794513,0.3459900276377051,0.23569700390947862,0.23569700390947862,200.0,200.0,0.005,1.5469847625126931e-12,10.30032402264235,10,-3.9543368579586513e-13,-9.974659986866641e-17,-4.085620730620576e-14,-0.07743116554123253,0.7776230887097837,1.4868963165271918,0.1507771336868714,3.0264679651281767e-12,0.0014919170644134283,not_checked,0.001,not_checked,not_checked,,-0.011553253706768431,0.026005335512551377,0.0052184470283349604,True
local_b2_n200,448,2035152049,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.005172854827195206,0.5576805229820239,0.007627122959659792,2.157991990592874,1.7729948117556815,0.3800636662161735,0.36468499160081735,0.41209663511813754,0.35537881801738486,0.35537881801738486,200.0,200.0,0.005,9.18576326114362e-12,7.445208454819575,9,-4.534567166203374e-15,-2.723515857283587e-16,-1.092459456231154e-13,-0.044425029857395826,0.9150128407222882,1.2362219129584235,0.21325613207072255,1.800648519179049e-11,0.001343666110187769,not_checked,0.001,not_checked,not_checked,,-0.00977603147939653,0.020121741133786942,0.0031652609526386932,True
local_b2_n200,449,2035152050,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0038674333359680624,0.6239668665997951,0.006013463702970873,1.6206582830333551,1.5671623187558037,0.4886228701213593,0.47224931712145435,0.45676732227355576,0.4614015069574101,0.4614015069574101,200.0,200.0,0.005,1.9761969838327786e-14,9.790253224304209,10,-4.255276686571108e-15,-9.93129189996722e-17,-4.0190073491430667e-14,-0.03684247432306509,1.0098544962500704,1.153281636624221,0.19507927176440895,3.930189507173054e-14,0.0014512089546769857,not_checked,0.001,not_checked,not_checked,,-0.007918738944193718,0.015653605616129843,0.0018598394614115499,True
local_b2_n200,450,2035152051,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.03521951240145871,0.6347448540204541,0.019572364246809106,16.010643768221975,10.746616367732514,0.004835680466278398,0.0023914797763792328,0.004638760027704378,0.00087271415836615,0.00087271415836615,200.0,200.0,0.005,8.646416915780719e-13,6.679759048384435,11,-4.925088115115273e-13,-9.020562075079397e-17,-3.907985046680551e-14,-0.9614194038192458,1.0926464231293795,1.4975384753216394,0.21733583261987283,1.4124257319281242e-12,0.0015625001396983862,not_checked,0.001,not_checked,not_checked,,-0.003141616614586562,0.07358064141750398,0.033211918526902195,True
local_b2_n200,451,2035152052,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0040615963935619614,0.6407477369684265,0.006587327877419877,1.6303130986337857,1.4982454682937345,0.45655556541769665,0.455309650727039,0.472781125606618,0.44382751191320113,0.44382751191320113,200.0,200.0,0.005,1.4432899320127035e-15,14.39982815553545,10,-7.979727989493313e-17,4.5102810375396984e-17,1.865174681370263e-14,-0.0028372706045005636,0.9316144367049748,1.1473248221373036,0.17111816730845972,3.1086244689504383e-15,0.0014509591273963451,not_checked,0.001,not_checked,not_checked,,-0.008849329000537677,0.0169725217876616,0.002054002519005449,True
local_b2_n200,452,2035152053,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0006064439888786577,0.4897232796239803,0.00256424162901387,0.2445097337249441,0.2226572060136281,0.8875675985819325,0.8867251388371942,0.894644717677641,0.8857781119020228,0.8857781119020228,200.0,200.0,0.005,2.0349277818354494e-12,7.416413934418651,8,-1.145264438839888e-13,-3.7513395167998453e-17,-1.509903313490213e-14,-0.0009660690867405175,0.9078907422931876,1.1381768415783113,0.23697316737326793,3.47455397786689e-12,0.001223625149577856,not_checked,0.001,not_checked,not_checked,,-0.004419377251646846,0.0056322652294041615,-0.0014011498856778548,True
local_b2_n200,453,2035152054,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.002886350017370365,0.5944230337517817,0.005067037859238857,1.1781355317750777,1.2821154782749682,0.5769550700958437,0.5705277419593251,0.5267349810758337,0.5614289754888993,0.5614289754888993,200.0,200.0,0.005,5.446143536147474e-11,10.36893864574329,9,-9.974659986866641e-18,-3.9898639947466563e-17,-1.4876988529977098e-14,-0.011797762413465862,0.8964066525000022,1.2209078125989332,0.19305187417322528,1.132536286974073e-10,0.0013444162905216217,not_checked,0.001,not_checked,not_checked,,-0.007044861695038731,0.01281756172977946,0.0008787561428138524,True
local_b2_n200,454,2035152055,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,5.6009596827166774e-06,0.5705023714777291,0.0002445245155742487,0.002237969664077761,0.00211229614950211,0.99888059599087,0.9988818015685279,0.9989444094533322,0.9988804352442345,0.9988804352442345,200.0,200.0,0.005,7.859968231826997e-11,10.853863141587356,7,5.133348453140196e-13,2.675031691382751e-16,1.0702549957386509e-13,1.2071045044550338e-06,0.908483901734472,1.1010455998770439,0.19376940175059343,1.5596168800868782e-10,0.0011563750449568033,not_checked,0.001,not_checked,not_checked,,-0.0004736582841799143,0.00048486020354534767,-0.002001992914873796,False
local_b2_n200,455,2035152056,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.007077106465249061,0.6414666404309088,0.007818446290295235,2.961040806028155,3.18368559874621,0.2691084512824874,0.25345962289763724,0.20355016378861793,0.2428232921313185,0.2428232921313185,200.0,200.0,0.005,8.154588115871775e-13,11.021973111725007,10,-1.9760755531894603e-13,2.255140518769849e-16,9.059419880941277e-14,-0.06509910996426527,0.9214815568707787,1.2433088280464881,0.17498616194381741,1.6930901125533637e-12,0.0015181249473243952,not_checked,0.001,not_checked,not_checked,,-0.008246766678790393,0.022400979609288517,0.005069512590692549,True
local_b2_n200,456,2035152057,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.006981542943344854,0.6874345652505989,0.008050829943569485,3.0191022482428034,2.77758099968901,0.3027513259742024,0.2750945546736505,0.24937674350978745,0.24750893696669263,0.24750893696669263,200.0,200.0,0.005,1.944389094177268e-11,11.036312827231127,10,-6.239337171920489e-12,6.071532165918825e-17,2.4424906541753444e-14,-0.1132425354524309,0.9572197557968428,1.3964657515552423,0.16266773824907194,4.027578270893173e-11,0.001505834050476551,not_checked,0.001,not_checked,not_checked,,-0.008797793791707972,0.02276087967839768,0.004973949068788341,True
local_b2_n200,457,2035152058,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.009855438814106554,0.6617041193773707,0.010021252257254714,4.111051128156808,3.773047572267143,0.1659708073860502,0.15406667987341632,0.15159788059228366,0.1393052427064017,0.1393052427064017,200.0,200.0,0.005,9.41036137902529e-12,12.682469393489791,10,-2.183427050272968e-12,-1.1449174941446927e-16,-4.529709940470639e-14,-0.08443780125709299,0.8110947780270364,1.39063484682098,0.15103853381071303,1.9458656908000194e-11,0.0015012091025710106,not_checked,0.001,not_checked,not_checked,,-0.009785854690103405,0.029496732318316513,0.007847844939550042,True
local_b2_n200,458,2035152059,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.004837456483884228,0.634911340852309,0.007255698386438186,2.007535269950523,1.6975657313380106,0.3912507943635354,0.3777941561342385,0.42793547005411947,0.3800352388380612,0.3800352388380612,200.0,200.0,0.005,3.497202527569243e-14,11.155453805614096,10,-6.955373776929008e-15,-1.5525775109992423e-16,-6.128431095930864e-14,-0.036276338198415914,0.8848422589062397,1.1890080943462937,0.16495445604630635,7.061018436615996e-14,0.001517042052000761,not_checked,0.001,not_checked,not_checked,,-0.009383451036219998,0.019058364003988457,0.0028298626093277157,True
local_b2_n200,459,2035152060,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.016444575758209456,0.5742922303940339,0.01331929556912162,7.023276158123572,5.244472286115885,0.06340732051369385,0.05276145188347145,0.07264024709490749,0.037294286103448426,0.037294286103448426,200.0,200.0,0.005,1.3486767258541477e-10,7.088759855202091,9,-4.6473727643991936e-11,2.1510571102112408e-16,8.526512829121202e-14,-0.22272292741989475,1.0108187952224823,1.3638556697365598,0.22709557279989587,2.2485147077588863e-10,0.0013829576782882214,not_checked,0.001,not_checked,not_checked,,-0.009660763856712839,0.042549915373131755,0.014436981883652944,True
local_b2_n200,460,2035152061,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.003649801771161254,0.6261495642640174,0.005963676807945902,1.5308104080812692,1.5037450478572199,0.4989486437856447,0.48253903285891875,0.47148286269152384,0.48192809612083387,0.48192809612083387,200.0,200.0,0.005,1.709743457922741e-14,9.817344550430153,10,-3.720981855970251e-15,-2.40692882291782e-16,-9.636735853746359e-14,-0.035444849808383805,0.8287178919692975,1.3062754377573251,0.15694562553233002,3.352873534367973e-14,0.0014745010994374752,not_checked,0.001,not_checked,not_checked,,-0.008038789987849506,0.015338393530172014,0.0016422078966047415,True
local_b2_n200,461,2035152062,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0002411929825365533,0.6801197183150205,0.0015935676637059942,0.09671182185552199,0.09296229362129606,0.9527147315363185,0.9526025404270008,0.954582557326027,0.9529063998128906,0.9529063998128906,200.0,200.0,0.005,2.446931546273845e-13,16.803492503228455,9,-4.275876527848332e-15,8.803721640582296e-17,3.530509218307998e-14,-0.00011731442045033458,0.8471966125898851,1.1698407311396244,0.14266979093905063,5.737632591262809e-13,0.0013669999316334724,not_checked,0.001,not_checked,not_checked,,-0.002882142245254832,0.0033645282103279385,-0.0017664008920199592,True
local_b2_n200,462,2035152063,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.0035445354682166474,0.6796767576146536,0.006642851286983293,1.5044128804440056,1.0636513244912924,0.558044953059591,0.5387585356696747,0.5875313561336712,0.4921818122573922,0.4921818122573922,200.0,200.0,0.005,1.1013412404281553e-13,11.814780232050248,10,-2.6103251504761005e-14,1.7780915628762273e-16,7.105427357601002e-14,-0.04329934657867329,0.900457486435487,1.6007001468715119,0.16153002681315934,2.324807013565078e-13,0.0014382919762283564,not_checked,0.001,not_checked,not_checked,,-0.009475213808926153,0.016564284745359446,0.001536941593660135,True
local_b2_n200,463,2035152064,local,2,0.1414213562373095,200,0.0020075938745565125,True,ok,0.01248413539112403,0.6261614062675709,0.010495003019846334,5.368443308712011,5.2486749664117145,0.1074958528356976,0.09103059017176521,0.07248776549129879,0.08234586153340069,0.08234586153340069,200.0,200.0,0.005,1.1080847350797285e-10,8.567799768413327,10,-3.7870196561984315e-11,7.806255641895632e-17,3.197442310920451e-14,-0.18739457613119948,0.9995851279192661,1.2379118913786689,0.18587885779626342,2.027500389800707e-10,0.0014341671485453844,not_checked,0.001,not_checked,not_checked,,-0.00808569254541389,0.033053963327661945,0.010476541516567517,True
