replicate,seed,I1,p1,valid1,I2,p2,valid2,I3,p3,valid3,I4,p4,valid4,tail,p_tail,valid_tail,holm_I1,holm_I2,holm_I3,holm_I4,holm_tail,would_stop_at_first
151,919414,0.00043194639566750245,0.7076437195415417,True,0.0007674931020602811,0.5229540484520415,True,0.0002736420623424161,0.8031473002275633,True,0.1560279010348856,5.176450258355255e-57,True,0.15706903619928858,6.1031431187061336e-05,True,1.0,1.0,1.0,2.5882251291776274e-56,0.00024412572474824534,True
152,919415,0.0004840000972613377,0.6787808790980834,True,0.00045154575547136084,0.6764958623874144,True,0.000274345136297824,0.8028379077870635,True,0.18762104463745066,7.522850966505693e-68,True,0.18834693552921955,6.1031431187061336e-05,True,1.0,1.0,1.0,3.7614254832528466e-67,0.00024412572474824534,True
153,919416,8.86009087552539e-05,0.9315501000517181,True,0.0005370501682025088,0.6316654383204072,True,0.0006386800474701036,0.5996659493176408,True,0.16822810330477192,3.5789883482258304e-61,True,0.1694038335204445,6.1031431187061336e-05,True,1.0,1.0,1.0,1.7894941741129153e-60,0.00024412572474824534,True
154,919417,0.0003567265191987667,0.7516097516396343,True,0.00045451907927972505,0.6789822783109983,True,0.0010480973675097134,0.431985152019146,True,0.15005067420356044,1.0270413793134657e-53,True,0.15155329065034912,6.1031431187061336e-05,True,1.0,1.0,1.0,5.135206896567328e-53,0.00024412572474824534,True
155,919418,0.0006783690949754865,0.5806390337463879,True,0.002870701462247557,0.10399430820361508,True,0.0024098683699152338,0.14468730857376128,True,0.19310381252273287,2.2998080408182886e-69,True,0.19838438235489564,6.1031431187061336e-05,True,0.5806390337463879,0.3119829246108452,0.3119829246108452,1.1499040204091442e-68,0.00024412572474824534,True
156,919419,0.0005757828764464453,0.6306489175695817,True,0.0006536480110592817,0.5717048204315442,True,0.0005403395298300756,0.6486100066989702,True,0.18037919027807703,5.59731764561676e-63,True,0.1815731778189663,6.1031431187061336e-05,True,1.0,1.0,1.0,2.79865882280838e-62,0.00024412572474824534,True
157,919420,0.0016661346342216306,0.2630925016185517,True,0.0005316864246988403,0.6355184081542069,True,0.00032389389382950044,0.771676622261483,True,0.15959408476154016,5.905330172642499e-60,True,0.1604496650800685,6.1031431187061336e-05,True,0.7892775048556551,1.0,1.0,2.9526650863212493e-59,0.00024412572474824534,True
158,919421,0.00547052426624106,0.012341667094477867,True,0.0019112363409564959,0.21063760486157204,True,0.003715818011040029,0.050621148068665925,True,0.1768514025764907,2.2068191854033073e-63,True,0.18247845692848846,6.1031431187061336e-05,True,0.0370250012834336,0.21063760486157204,0.10124229613733185,1.1034095927016537e-62,0.00024412572474824534,False
159,919422,0.0007497274916823252,0.5486838636978886,True,3.733477433908068e-06,0.9966596977561366,True,0.0011428297100209148,0.4003249755299708,True,0.21529730923901427,6.327840407006891e-81,True,0.21644387242647092,6.1031431187061336e-05,True,1.0,1.0,1.0,3.1639202035034455e-80,0.00024412572474824534,True
160,919423,7.162524213175566e-05,0.9443017941426552,True,0.00018549309656812191,0.8516144236421204,True,0.0009375336924294561,0.4720255848843029,True,0.1655392917438808,3.2824692308542525e-59,True,0.16666231853287813,6.1031431187061336e-05,True,1.0,1.0,1.0,1.6412346154271264e-58,0.00024412572474824534,True
161,919424,0.0007314256602431709,0.5567642758197937,True,0.00021280232492463928,0.8313348729727201,True,0.0006191987079979583,0.6091625869918593,True,0.17238000117363886,2.012195915799497e-61,True,0.173212002206562,6.1031431187061336e-05,True,1.0,1.0,1.0,1.0060979578997486e-60,0.00024412572474824534,True
162,919425,0.00011947293289743408,0.9088244544043995,True,0.000296993657124253,0.7742592719318335,True,0.00028087792192139005,0.7986509248942706,True,0.1634208322858062,6.246262961772055e-58,True,0.163998703864852,6.1031431187061336e-05,True,1.0,1.0,1.0,3.123131480886027e-57,0.00024412572474824534,True
163,919426,0.0013151952942075228,0.3481567486919538,True,0.006192098532949079,0.010800512971419408,True,0.0015652775066338411,0.2861067375672922,True,0.17353059046412164,1.4020463373352475e-62,True,0.18128796650370463,6.1031431187061336e-05,True,0.5722134751345844,0.032401538914258225,0.5722134751345844,7.010231686676237e-62,0.00024412572474824534,True
164,919427,0.0012187630087105413,0.3766452481883441,True,0.0009971804811869447,0.43365192695702337,True,0.0018576655742489406,0.22557938270051742,True,0.15624732526941035,1.2572432559580743e-58,True,0.1591021713248466,6.1031431187061336e-05,True,0.7532904963766882,0.7532904963766882,0.6767381481015522,6.2862162797903714e-58,0.00024412572474824534,True
165,919428,0.0001292032553034085,0.9017849898939438,True,6.420806914362117e-05,0.9463572304242174,True,0.0011272188804365125,0.4053538637538445,True,0.1408890341919719,7.720574476106991e-48,True,0.14208046114155193,6.1031431187061336e-05,True,1.0,1.0,1.0,3.8602872380534956e-47,0.00024412572474824534,True
166,919429,0.0009158982131168545,0.48025481930075553,True,0.0002007032063242745,0.8417912427295534,True,0.0003455468811574417,0.7583924901628987,True,0.14787513263549934,4.7761495998965577e-54,True,0.14842138272298086,6.1031431187061336e-05,True,1.0,1.0,1.0,2.3880747999482786e-53,0.00024412572474824534,True
167,919430,0.0003130536994390813,0.7782139989694687,True,0.002110560483735706,0.18084900753339977,True,0.001748324840575805,0.24647942764006137,True,0.21953678095496945,1.688781913079794e-83,True,0.22339566627928042,6.1031431187061336e-05,True,0.7782139989694687,0.5425470226001994,0.5425470226001994,8.44390956539897e-83,0.00024412572474824534,True
168,919431,0.0013559885525206861,0.33736874471384337,True,0.0012661522373748936,0.3509520757621508,True,0.0002638325719042838,0.8096651630586595,True,0.13595331945210484,5.564052279052193e-48,True,0.13748330426138364,6.1031431187061336e-05,True,1.0,1.0,1.0,2.7820261395260962e-47,0.00024412572474824534,True
169,919432,0.00011524029148048199,0.9118739718035132,True,0.0011467593929051435,0.3846563889541341,True,0.0004263501925248557,0.710733096139099,True,0.15171430364155308,2.634293265002425e-54,True,0.15328741322698278,6.1031431187061336e-05,True,1.0,1.0,1.0,1.3171466325012124e-53,0.00024412572474824534,True
170,919433,9.700905760495369e-05,0.9253173322175938,True,0.00010183510534436549,0.9138675330833195,True,0.001698180313979745,0.2563526850908048,True,0.20051092868785603,2.2647278052419157e-72,True,0.20231094410718076,6.1031431187061336e-05,True,1.0,1.0,0.7690580552724143,1.1323639026209578e-71,0.00024412572474824534,True
171,919434,0.0010054714744874788,0.4466552886595943,True,0.0032008118444379523,0.08157548950455545,True,0.0033762714889500507,0.0667340261009039,True,0.1709222522252038,1.525894924372811e-58,True,0.17749933555859132,6.1031431187061336e-05,True,0.4466552886595943,0.2002020783027117,0.2002020783027117,7.629474621864055e-58,0.00024412572474824534,True
172,919435,0.0007886413402267102,0.5317364620574772,True,0.0009301037970944567,0.4535144616172476,True,0.0006049409384074173,0.6161366987100048,True,0.19654327501445767,2.1459410994333834e-71,True,0.1980783197499597,6.1031431187061336e-05,True,1.0,1.0,1.0,1.0729705497166916e-70,0.00024412572474824534,True
173,919436,0.0007595538885314598,0.5441831373349577,True,0.0017362069612797074,0.24180046969090735,True,0.00033298977155106924,0.7660271674883878,True,0.1513976258983492,3.28564208614616e-53,True,0.1534668226311788,6.1031431187061336e-05,True,1.0,0.7254014090727221,1.0,1.64282104307308e-52,0.00024412572474824534,True
174,919437,0.0037163109416245227,0.0505948111417269,True,0.00027673964891814385,0.7849106720445098,True,0.001661894867403731,0.26397450261585,True,0.19683438471326747,3.889048517842842e-70,True,0.19877301922959004,6.1031431187061336e-05,True,0.1517844334251807,0.7849106720445098,0.5279490052317,1.9445242589214212e-69,0.00024412572474824534,True
175,919438,0.0005903773218636544,0.6232563240497917,True,0.001208175783448432,0.36680885021612186,True,0.000593874998448353,0.6214633450680622,True,0.14506792969163695,2.9618687125376206e-52,True,0.14686998047353325,6.1031431187061336e-05,True,1.0,1.0,1.0,1.4809343562688104e-51,0.00024412572474824534,True
176,919439,0.0028068839725192583,0.10530986503377965,True,0.006631506697843644,0.007907158456023307,True,0.001748891060887995,0.24675507601205487,True,0.16378004289298112,3.6136408443458734e-58,True,0.17216044065171376,6.1031431187061336e-05,True,0.2106197300675593,0.02372147536806992,0.24675507601205487,1.8068204221729368e-57,0.00024412572474824534,True
