beta,query_order,query_id,query_label,status,I1,I2,test_gain,raw_second_norm,residual_second_norm,model_score,sandwich_wald,fit_ess,test_ess,mean_length,max_moment_error,grid_gap_change,grid_test_gain_change,min_schur_eigenvalue,min_omega_eigenvalue,full_condition,iterations,elapsed_seconds
6,27,1226,9,ok,1.147771507889773,0.15460132626871825,0.18843050583225096,0.4722395567430001,0.09944293914262134,367.7855343358922,144.14926976616212,69.19396627050894,62.7904447375507,0.7664670552217309,1.2751799616239623e-11,4.884981308350689e-15,4.85722573273506e-15,0.014941170664467318,6.42832340080878e-05,14.70934006936005,11,0.0037397078704088926
6,28,904,9,ok,0.9423069533362844,0.11305422221468264,0.18340240653200865,0.3974055673103625,0.09971361998799193,184.88704453455256,65.34496539997066,72.36386859065227,80.87535185633045,0.7129777062516545,3.79514197845765e-11,5.773159728050814e-15,5.745404152435185e-15,0.027200324452521046,0.00011091515469334492,14.959138738322284,11,0.00418383302167058
6,29,1696,9,ok,1.3343317560653727,0.17187341116572696,0.17103594679697418,0.518777864884087,0.08839176282832509,550.0732238740757,128.95448756989612,77.15877697915627,52.71025401884383,0.8062432210246785,1.805186000680692e-10,1.7763568394002505e-15,1.7763568394002505e-15,0.00792121100296021,5.374560289692179e-05,19.017855109010902,12,0.0036755409091711044
6,30,1021,5,ok,1.009533094024285,0.059459040273155406,0.056107352073323395,0.38578927725509926,0.06832375257131434,89.64726809108507,73.95618098359074,103.41834176577821,90.5706424723791,0.7317398004350757,8.548717289613705e-15,4.440892098500626e-16,4.510281037539698e-16,0.022634834405141163,5.613253767591356e-05,16.294954387914995,11,0.0037827917840331793
6,31,1251,7,ok,1.0155346326914256,0.11614718042841021,0.14917081614964536,0.41633618780354514,0.09816293213975193,217.40176638200617,97.10855927076965,60.487533836239784,47.607264303098994,0.733351947546171,2.7755575615628914e-15,1.3322676295501878e-15,1.304512053934559e-15,0.022253587055022374,8.854311849307815e-05,15.059391021541588,12,0.003815499832853675
6,32,1227,1,ok,1.632649305659319,0.22235121549420356,0.19622619224046164,0.5832186523134821,0.07701905963221553,1143.0504097300177,157.43819916359035,45.04750315899879,33.380898118947535,0.8562243550685235,9.547918011776346e-15,1.509903313490213e-14,1.50712775592865e-14,0.0025475229913163346,1.882654195154908e-05,50.39854262370187,15,0.004234458087012172
6,33,752,6,ok,1.1486139939062734,0.20415459546670345,0.16599700753811195,0.48668962567519114,0.11743549463981162,507.61092603808595,289.9197256409874,52.60173455396476,35.80499620317624,0.7666640454853167,7.027711745877241e-14,0.0,0.0,0.014901135601936961,3.9101276272902556e-05,18.318416213744158,12,0.004104374907910824
6,34,738,9,ok,1.0008433601531972,0.25226767996851374,0.1532830824174824,0.4662833738193467,0.150865968494058,516.5425210777041,249.91274709495195,34.643232634483546,33.650420285699425,0.7293877381402502,1.7763568394002505e-15,1.3322676295501878e-15,1.3322676295501878e-15,0.023194513553288144,5.820337872533183e-05,15.715778385716604,12,0.0038790409453213215
6,35,709,3,ok,1.1045156488823498,0.11933995875622738,0.10755669158315798,0.42551269691873383,0.09279585026048548,199.5887654607419,90.00793182504887,79.52343655044079,49.13059539189556,0.7561230379158246,1.078026556911027e-13,0.0,0.0,0.017106421944636928,4.484837155547366e-05,31.528634508939557,12,0.003676417050883174
6,36,988,4,ok,0.08084170727893977,0.16484860312288666,0.43664071266815613,0.22950220608830202,0.20466086870664663,204.5650924744499,79.46250811636855,18.559508299517336,13.797885480109386,0.23026453839664165,1.867304089131494e-10,8.881784197001252e-16,8.881784197001252e-16,0.12233145083981047,9.264728721405127e-05,6.283760051906495,7,0.0031846249476075172
6,37,1569,6,ok,0.7451858054217997,0.03771597841300589,0.013632846352235706,0.277422832076008,0.07216039359175805,44.728600682531294,37.52769710868899,64.74376698657979,48.821546790067494,0.6495400215500188,5.432099214885966e-12,8.881784197001252e-16,9.124645483638005e-16,0.043596463906263226,8.896884869493552e-05,13.783268580686348,10,0.003465041983872652
6,38,1439,4,ok,1.464748191173408,0.3192536055987887,0.3099809068286956,0.5820400831979403,0.11504675407118496,1521.0977869253065,150.55037668384938,29.276560561866084,43.63043157528643,0.8299381694405458,4.951927756735586e-12,8.881784197001252e-16,8.326672684688674e-16,0.004885625955518513,2.4611083071598468e-05,24.804484307165623,13,0.003951957914978266
6,39,116,2,ok,0.21369049223020048,0.059266125895192145,-0.0007464478689987331,0.14160626058490988,0.11703909525721222,71.43414618740684,15.158960120466123,72.65866861957629,108.44773445763587,0.3692529904838789,3.0753177782116836e-14,1.7763568394002505e-15,1.753805434212552e-15,0.10468868015150692,0.00025733051390847817,6.028523843436621,8,0.0035985829308629036
3,0,485,1,ok,0.04819665117303236,0.051498379305592853,0.06287528260424288,0.12577390877157169,0.11738730760899083,64.77756922746222,35.80298856731609,341.78164877195746,225.94412771316212,0.1783846843811374,3.778088952799408e-12,1.7763568394002505e-15,1.7763568394002505e-15,0.12675293164461335,0.00016387024519882643,4.2500397166463895,7,0.003219875041395426
3,1,1579,0,ok,0.40269106609049155,0.14719047248907768,0.12041384820871406,0.28548127769316767,0.16287992560605433,188.56636058338864,267.93092629109105,225.52161286877902,219.37565071567582,0.49667385737041786,2.0645374299022023e-11,4.440892098500626e-15,4.440892098500626e-15,0.08085420700236776,6.0762478678834294e-05,6.8808665559282804,10,0.0033178331796079874
3,2,837,7,ok,0.32851705590132674,0.07966726403753766,0.03292411003132205,0.2032181484741839,0.12854099523383336,101.18841202934523,93.58308902960168,244.4989891563009,227.80523868612585,0.4522567043272406,2.1417367879195126e-11,0.0,0.0,0.08999843751767868,0.00010483193250036778,6.797663978957545,9,0.003792458912357688
3,3,1200,7,ok,0.21871069550001287,0.0665492713131779,0.043945716539369906,0.16575674672544696,0.12073533100625528,78.60584803882573,107.93112896566198,270.7763268355683,243.2396087289887,0.3733676834794068,1.9849677457273174e-12,8.881784197001252e-16,8.81239525796218e-16,0.10403450150529019,0.00011473407276636165,5.610335716209752,8,0.0034204579424113035
3,4,1099,0,ok,0.41998798218770583,0.1747623330613851,0.13904796268626085,0.30373797156891574,0.1769444452791528,226.45129831591748,320.3061286668476,217.12662115584476,223.16526162122966,0.5062597888910682,8.298917109073045e-15,6.217248937900877e-15,6.217248937900877e-15,0.07876649585305515,5.970847321092168e-05,7.041180639623239,11,0.0035692090168595314
3,5,675,9,ok,0.14056774789819804,0.06107910422593521,0.010099285201120769,0.14750874081905285,0.12377312359250105,78.36943906646849,45.77380806415857,248.16440627115085,244.54026771508484,0.30177860426128533,1.5782930518071225e-12,0.0,0.0,0.11432510915102401,0.00014027259281759654,5.003894943760368,8,0.0034341670107096434
3,6,619,3,ok,0.27555793831671493,0.053428263729646486,0.020939964555499672,0.18798315330885368,0.10568149231066147,67.43486901817579,59.812563788692444,331.93632602278296,322.34530875019567,0.4165693051699843,1.3800671716523993e-10,8.881784197001252e-16,8.951173136040325e-16,0.09669997038844069,0.00013171168840613384,4.768559573958775,8,0.0032787909731268883
3,7,163,5,ok,0.2268662724564463,0.06709902127834733,0.09917067141815852,0.1909940061170129,0.12090838715229142,83.58762084512057,69.4165998488646,254.68003022806695,214.22537161305362,0.3799381555435621,1.4968604133969166e-10,1.7763568394002505e-15,1.7486012637846216e-15,0.10297391329451604,0.00011036558035156221,4.513866787734631,8,0.0031869590748101473
